,model,qa-cos,mini-l6,snowflake
450,llama2,0.487112853459996,0.4785450991476886,0.5002431510724579
451,llama2,0.2119831246615829,0.7048175085230242,0.6762086991667094
452,llama2,,0.3969838636990833,0.6571174669016127
453,llama2,0.3555593083320307,0.3916118734185865,0.2164571879424837
454,llama2,0.326909006775842,0.4463262265952025,
455,llama2,0.624715129205329,0.4426277696506887,0.4929312940362455
456,llama2,,0.4955006869969602,0.4730096495465683
457,llama2,0.753558721164898,0.3658305836472176,0.8019361125072639
458,llama2,0.7387059992573703,0.3693045839454709,0.716858258894329
459,llama2,0.2484027478209428,0.2415298403203923,0.5663827138663213
460,llama2,0.400600353703787,0.6895284639688972,0.4105506682955577
461,llama2,0.3515818362056785,0.5778887137970347,
462,llama2,0.4748518797052218,0.4346716247169989,0.382826784556155
463,llama2,0.4607726268263449,0.4631040614795759,0.4915618451862489
464,llama3,,0.4361055363334212,
465,llama3,,0.4896376477378585,0.6273646845236749
466,llama3,0.6734614635532188,,0.596585531408151
467,llama3,0.4666408509436301,,
468,llama3,,0.3913889949413515,0.2754087556726374
469,llama3,,,
470,llama3,0.345852264031694,0.5736711164331643,
471,llama3,0.4842849350346319,,0.4425946212272242
472,llama3,0.4959232915718075,,0.4164617635239417
473,llama3,,0.2285167210373146,
474,llama3,0.3149144717383718,,0.3193257450930943
475,llama3,0.7260286605222175,,
476,llama3,,0.4574397815907334,0.5233263860972694
477,llama3,,,
478,llama3,,0.4848483079029883,0.3830958596121904
479,llama3,0.4658633806409158,0.5987754921289192,0.6034810045456482
480,llama3,,,
481,llama3,0.1328631437669727,,
482,llama3,,0.3738470838208589,0.3644722930664102
483,llama3,,0.8215464766899687,
484,llama3,0.3494719726008769,,0.5379992223057872
485,llama3,0.2828848645187651,,0.6237858338954875
486,llama3,,,
487,llama3,,,0.4902138248680643
488,llama3,,0.5999846654674811,0.515508987646129
489,llama3,,0.4065985702864937,0.5299405376201094
490,llama3,0.546053825621255,0.5931714912350401,
491,llama3,,0.7229636630132108,
492,llama3,0.6481421451039939,,
493,llama3,,0.3835920444560932,
494,llama3,,,0.5405583417907278
495,llama3,0.7106952821029604,,0.4833555602642403
496,llama3,0.3531600909241456,0.3752099071129581,0.3554346305058829
497,llama3,,0.7175269645618876,
498,llama3,0.8572423496742365,,0.3771259842155824
499,llama3,0.5498882990767671,0.6042389949861532,
500,llama3,0.4883823404269986,,
501,llama3,,0.484425585207945,
502,llama3,,,
503,llama3,,0.4259631749713352,0.7352617489141615
504,llama3,,,
505,llama3,,0.4681708745782859,
506,llama3,,,0.4594090510503492
507,llama3,0.4709854232715755,,
508,llama3,,,0.4995979440382702
509,llama3,,,0.5395871266072639
510,llama3,,,
511,llama3,,,
512,llama3,,0.1227594050054294,
513,llama3,,,0.5365617642771598
514,llama3,,,
515,llama3,0.3373450347923969,0.4047723132085599,0.3492406307869606
516,llama3,,,0.3040048410960581
517,llama3,,,
518,llama3,,,
519,llama3,,,
520,llama3,,,0.8357756212838566
521,llama3,0.507424601254662,,
522,llama3,0.6492547547786164,0.4289859780735751,
523,llama3,0.5999396948859932,0.4456638765102734,
524,llama3,0.4366371356013947,,0.5045590414765337
525,llama3,0.5192975987839863,0.2005976930693904,
526,llama3,,,0.5078671255041229
527,llama3,,,
528,llama3,,,
529,llama3,,0.72500191618858,
530,llama3,0.7299174626013636,0.7301759049974628,
531,llama3,0.517707642143711,0.6598112120541838,
532,llama3,0.5948333047513117,0.515910561451038,0.7129631751505109
533,llama3,,0.5265912665745622,0.5900289910703775
534,llama3,0.2243807582705556,,
535,llama3,,0.582578061431382,
536,llama3,,,0.768235911501296
537,llama3,0.3389955909247891,,0.5839685723287649
538,llama3,,,0.4652274167131175
539,llama3,,0.7127240731905539,
540,llama3,0.8012753734457008,,0.9501618347603052
541,llama3,0.5194770911978223,0.4728601250842872,0.6541160376455606
542,llama3,0.4260068418402214,0.490419381192839,
543,llama3,0.5063170261061791,,
544,llama3,0.5916200112463533,0.3899546962708514,
545,llama3,,,
546,llama3,0.2517040973895355,0.0849924818039492,
547,llama3,0.1796812515530029,,
548,llama3,,,0.4602634863666779
549,llama3,0.5141316307243897,,
550,llama3,,0.2037349894189965,0.4206516476256272
551,llama3,,0.4965285385084762,0.5095973653912687
552,llama3,,,
553,llama3,,,0.7320141245344862
554,llama3,0.2814528600897872,,
555,llama3,0.6468108367187182,0.7074565040257701,0.6377914370091435
556,llama3,0.6137293949552824,0.3954833873475665,0.3459397233070351
557,llama3,,,0.4854198845876671
558,llama3,,,0.0451766324690227
559,llama3,0.1820945608794537,0.1982553917990072,0.2137041370117784
560,llama3,,0.3813702307252903,0.7200719916164625
561,llama3,0.5247861201570787,0.4746422152596535,0.4891691491867055
562,llama3,,,
563,llama3,,,0.4576076781823719
564,llama3,,,
565,llama3,,0.5405632334997075,
566,llama3,,0.3705450268524455,
567,llama3,0.5964591777363175,0.6347659783302951,0.4065472819206525
568,llama3,0.5162393547628481,0.5190184018753512,0.4024796519530602
569,llama3,,0.4079775538752361,
570,llama3,,,
571,llama3,,0.5900855100747894,
572,llama3,,,
573,llama3,,,0.5760797252835494
574,llama3,,0.6027814950908393,0.5235649422890702
575,llama3,,0.7126358669774498,
576,llama3,0.6119372267158909,0.6638903405572747,0.4801500591702576
577,llama3,0.7345202999381755,0.7390257751760627,0.757867443508807
578,llama3,,0.5544698265043593,0.5927871606631046
579,llama3,0.7950955268334534,,0.4366311002576135
580,llama3,,0.7138203486269947,
581,llama3,,,
582,llama3,,,0.5451461377818972
583,llama3,0.6060547646076602,0.4474751150095947,0.3946218829368483
584,llama3,,,
585,llama3,,0.3520027279338502,0.6566441234505516
586,llama3,,,
587,llama3,,0.579162442358624,0.4465017141492576
588,llama3,0.4822408058314585,0.768986298928745,0.5062518518651739
589,llama3,0.5744880500002941,,
590,llama3,,0.4714263313267026,0.5922384791743279
591,llama3,0.4318233207311215,0.769587610153913,
592,llama3,,,
593,llama3,,0.5159984529018468,
594,llama3,0.741301626863611,0.4156027969810583,
595,llama3,,0.5323267783760892,0.489525186336945
596,llama3,,,0.2995264256253216
597,llama3,0.4924814832042051,0.5136912452947631,
598,llama3,0.4949420461823423,,
599,llama3,,0.4384881140480048,
600,llama3,0.9566975416166744,0.9344740208964776,
601,llama3,,0.5745918873339156,
602,llama3,0.3843823451366673,0.3847955355009844,
603,llama3,0.3221686928587072,0.8134217062378358,
604,llama3,,0.1610769218159513,0.6556948222203155
605,llama3,0.8275578446861319,0.0369274100517431,0.5766216810110536
606,llama3,0.0395247243792428,0.0220195031642308,0.0284838312829405
607,llama3,0.3915789426360779,0.8001783592543548,
608,llama3,,0.4450828941954651,
609,llama3,0.3605553613641499,,0.4516372548817668
610,llama3,,0.7881407046522428,
611,llama3,0.7323957921780314,,0.6107304897454299
612,llama3,0.7779555768986672,,0.5182649123213144
613,llama3,,,
614,llama3,,,
615,llama3,0.4297992733181223,,
616,llama3,,0.4135450434080907,0.7145166195219859
617,llama3,0.4183979009432859,0.4494948165607912,
618,llama3,0.9838002566892284,,
619,llama3,0.4949714013302482,,
620,llama3,,0.4151131061547408,0.4636308168090448
621,llama3,,0.3605001699155844,0.6014890808371652
622,llama3,,0.6149569765930972,0.5982650387612387
623,llama3,0.4676981367775343,,0.3931329530623343
624,llama3,,,
625,llama3,,,
626,llama3,0.6406432196682067,,0.4970015691291571
627,llama3,,,0.5889501288124261
628,llama3,,0.5609909862325988,
629,llama3,,0.3929063204586567,
630,llama3,0.6457674424511567,,0.1432504272268121
631,llama3,0.3696165712935667,,0.6959996592529578
632,llama3,0.5003232124737471,,
633,llama3,,0.6751953015389136,
634,llama3,,0.4636231127954374,
635,llama3,,,0.5244287371857802
636,llama3,0.5324794454795951,0.6068928486985465,0.5328989411918689
637,llama3,0.9624686093659992,0.9641936345754496,0.9990657589160274
638,llama3,,0.4917239860613691,0.5290266267799821
639,llama3,0.651321603323066,0.5233511950556162,
640,llama3,,0.5340960688811469,0.8030979254018202
641,llama3,0.4553510758909397,0.9723049245449458,0.7092346242365659
642,llama3,0.5911937386145794,,
643,llama3,,0.924366009609744,0.3423657357046884
644,llama3,,0.5388294169169745,0.4920724392932767
645,llama3,0.4838481787761259,,0.60789730395048
646,llama3,,0.5039736786572143,
647,llama3,,,0.4681097329977934
648,llama3,,0.4897864582387863,0.3856801433017311
649,llama3,,,0.6019168504836103
650,llama3,0.3469468162648773,0.5898159529781752,
651,llama3,0.9909822635511364,,
652,llama3,,0.7580458346302603,
653,llama3,,,
654,llama3,0.5365913442301278,,0.5364687122712727
655,llama3,0.5854400458601083,0.4451620687947586,
656,llama3,0.3572779376162477,,0.5652204389989945
657,llama3,,,
658,llama3,,0.4511640707525349,0.4635672988589628
659,llama3,0.5128222915258553,0.7875635128689389,
660,llama3,0.1948163472285535,,
661,llama3,0.6545034683590011,0.7721148498482034,
662,llama3,,0.3470958107477165,
663,llama3,0.5054234248404514,,
664,llama3,,,0.5593749650329302
665,llama3,0.5286064571575542,,
666,llama3,0.5721118764424996,0.4638282979708578,0.3699169595199807
667,llama3,,0.4020713866067322,
668,llama3,,,0.7227403106791032
669,llama3,,,0.7115814290784526
670,llama3,,0.6644704057937951,0.441491639170259
671,llama3,,0.9570598592084256,0.7106427465248062
672,llama3,0.5876160024713827,0.5845481197324071,0.5792363700392159
673,llama3,,0.6668543619435244,
674,llama3,0.6819849330647889,,0.5646951280395061
675,llama3,,0.6433012826210848,
676,llama3,0.6021654484181859,,
677,llama3,,,
678,llama3,,0.3893207714546549,0.7098859518061541
679,llama3,0.5326668306173243,0.3393678775847815,0.4736086080249867
680,llama3,0.5216668461498424,,
681,llama3,,0.4653901907567337,
682,llama3,,0.4483801941532774,
683,llama3,0.6972596322391618,0.576535925702486,
684,llama3,,0.4488932975830896,
685,llama3,,,0.3521683742722346
686,llama3,,0.4826091662404034,0.6035572748176421
687,llama3,,,
688,llama3,,0.3876544181092434,
689,llama3,,0.6767602323072616,
690,llama3,,,0.5714555999239544
691,llama3,0.4344452582159872,,
692,llama3,,,
693,llama3,,0.5265521789901925,
694,llama3,0.9947138534732972,,0.7438536878865578
695,llama3,0.4985088874765148,0.6616695298427653,
696,llama3-70b,0.3958093282540643,0.5844643457509872,0.5904989331446481
697,llama3-70b,,,
698,llama3-70b,,,
699,llama3-70b,,0.3577619328546713,0.6972909718079783
700,llama3-70b,0.4464794593802084,0.3908584613315938,
701,llama3-70b,,0.3845396376296515,0.3375780557241492
702,llama3-70b,0.4543423742157425,,0.4598635181189158
703,llama3-70b,0.5680886157393562,,
704,llama3-70b,0.3150901978871467,0.4795631881862007,0.9322421834879776
705,llama3-70b,,,
706,llama3-70b,,0.4388932672728072,
707,llama3-70b,0.4801034262154398,0.4512878222874166,0.4878726160745749
708,llama3-70b,,0.4916230159672418,0.3561865828767614
709,llama3-70b,,,
710,llama3-70b,0.3617151551157926,0.361165324189969,
711,llama3-70b,,,
712,llama3-70b,0.373077646915203,,
713,llama3-70b,,0.7064335820321965,
714,llama3-70b,,0.4092036665106993,
715,llama3-70b,,0.362802082204445,
716,llama3-70b,0.3726906289271946,,0.5968812609949128
717,llama3-70b,0.6748210608044831,0.6939167427102098,
718,llama3-70b,,,
719,llama3-70b,0.6781799824642745,,0.4037235001530183
720,llama3-70b,0.4639183931083696,,
721,llama3-70b,0.4345466090207176,,
722,llama3-70b,,,
723,llama3-70b,0.4289505756063185,,
724,llama3-70b,,,
725,llama3-70b,,0.4070381181536409,
726,llama3-70b,0.748676590080037,,0.5152180750125444
727,llama3-70b,,,0.4608045044984598
728,llama3-70b,0.2964595026464248,,
729,llama3-70b,,0.5892173466346786,0.8864453069914812
730,llama3-70b,0.7750989081664835,0.3663914820256517,0.4851923251330534
731,llama3-70b,0.5650331814667038,0.4139204043414033,0.6831403291694891
732,llama3-70b,0.4683683386849467,0.8433683386849468,0.7066457944724283
733,llama3-70b,,,0.4685833279748002
734,llama3-70b,,,0.612926855432508
735,llama3-70b,0.5214634951055318,0.5254742097998661,
736,llama3-70b,0.9347700636181347,0.597933147851504,0.927399430008992
737,llama3-70b,0.9347558948868948,0.4151584903490707,
738,llama3-70b,,,
739,llama3-70b,,,
740,llama3-70b,0.9053413545255472,,0.5302295701418029
741,llama3-70b,,,0.8947552219340336
742,llama3-70b,,,
743,llama3-70b,,0.4362337220860538,0.4374345918961933
744,llama3-70b,0.608000351289049,0.7099354652678479,0.6354743609270633
745,llama3-70b,0.4851944763018074,0.6081933381923926,
746,llama3-70b,,,
747,llama3-70b,0.3507114860405232,,
748,llama3-70b,0.5782161080357813,,
749,llama3-70b,,,0.4735547939580061
750,llama3-70b,,0.5254553361865575,
751,llama3-70b,0.423910882294101,,0.7391234339157732
752,llama3-70b,,,0.651009029917349
753,llama3-70b,,0.4047956729152243,
754,llama3-70b,,0.471738150662169,
755,llama3-70b,,0.5197781920846365,
756,llama3-70b,,0.5868680101232373,
757,llama3-70b,0.7301576986444219,,
758,llama3-70b,,0.2246551795055306,0.4669781784205391
759,llama3-70b,,,0.5727917730563494
760,llama3-70b,,,
761,llama3-70b,0.4292083378808807,0.4410087104509302,
762,llama3-70b,0.6036225163992304,,0.5996286223269193
763,llama3-70b,,,
764,llama3-70b,0.6050541532110405,0.7237708937536843,
765,llama3-70b,,,
766,llama3-70b,0.6484983539539733,0.5829311078491164,0.7321701598421306
767,llama3-70b,0.4587676152015618,0.4030141822649971,0.633061009777879
768,llama3-70b,0.5754776275664765,,
769,llama3-70b,,0.46509485635369,
770,llama3-70b,0.6865782497541713,0.4669594182698126,
771,llama3-70b,0.9476607277358894,,0.9518867202781396
772,llama3-70b,,,0.5638175432997273
773,llama3-70b,0.5302223860035853,,
774,llama3-70b,,,0.5760702867146572
775,llama3-70b,,,
776,llama3-70b,0.5113464824415821,0.7206272099030344,0.4258060841146015
777,llama3-70b,,0.7180590151996111,0.3516670684149763
778,llama3-70b,0.0918985032894194,0.3116279499431295,
779,llama3-70b,0.5710245956454393,,
780,llama3-70b,,,
781,llama3-70b,0.466233794517394,,
782,llama3-70b,,0.4198019226374598,
783,llama3-70b,0.5951590083304379,,
784,llama3-70b,,0.7191957255560246,
785,llama3-70b,,,
786,llama3-70b,,,0.255523299408163
787,llama3-70b,0.4477776857083521,0.4514359030183353,
788,llama3-70b,0.5267912554008818,0.6107002843007655,
789,llama3-70b,0.731998642439682,,0.5619731097532746
790,llama3-70b,0.1951357028290549,,
791,llama3-70b,0.2192388192603588,0.588338198173414,0.9610283552455212
792,llama3-70b,,0.3807083087866343,0.358751877494984
793,llama3-70b,0.5304860261117577,0.5266118136409487,
794,llama3-70b,0.5956395244128968,0.3651439642356111,
795,llama3-70b,0.538234061256413,,0.4307531858038435
796,llama3-70b,,,0.5196189961887344
797,llama3-70b,,0.1749896127876216,0.1916692732059725
798,llama3-70b,0.4668787734852913,0.4115224864013771,0.4537575255410627
799,llama3-70b,0.4334163694585194,,
800,llama3-70b,0.577773535449768,,0.4938029956202
801,llama3-70b,,,0.478711977171306
802,llama3-70b,0.4781018630714517,0.4972138054265441,
803,llama3-70b,0.389344751473639,0.9577214194628972,
804,llama3-70b,,,
805,llama3-70b,,,0.5623293039907632
806,llama3-70b,0.5325854968576349,,0.6020701281744132
807,llama3-70b,,0.4413062723212448,0.5482445465852903
808,llama3-70b,,,
809,llama3-70b,0.7395042860132642,0.7337665752284055,0.7762764169965827
810,llama3-70b,,,0.7188860482836805
811,llama3-70b,0.5217875276706181,,0.7292403898333297
812,llama3-70b,0.5032932848854353,0.4666153130105185,
813,llama3-70b,0.4480497587537833,0.6988277775753283,
814,llama3-70b,0.2475949494375285,0.2473556185159506,0.5055199214122383
815,llama3-70b,,,
816,llama3-70b,,0.4279395692450011,0.3468748995901162
817,llama3-70b,,0.4407961231162376,
818,llama3-70b,,,
819,llama3-70b,,,
820,llama3-70b,,,
821,llama3-70b,,,0.4665404446475723
822,llama3-70b,,0.3429360585082368,0.3442081529360519
823,llama3-70b,,0.9404073054457064,0.3568754449804531
824,llama3-70b,0.8112691843392572,,
825,llama3-70b,0.4585641537132909,0.5240408463065627,0.5123501300804787
826,llama3-70b,0.4065391107456652,0.1904147896921191,0.3215422940446508
827,llama3-70b,0.4197074269799282,0.3267058892645887,0.3432880917174606
828,llama3-70b,,,
829,llama3-70b,,0.4975589998643926,
830,llama3-70b,,,
831,llama3-70b,,,
832,llama3-70b,0.935680382260774,0.6977348654025133,0.9639403666599664
833,llama3-70b,,,0.1691119971266747
834,llama3-70b,0.472226742988254,,
835,llama3-70b,,0.851939101150078,0.7752152581307781
836,llama3-70b,0.1458845027031324,0.6624539388540371,
837,llama3-70b,,,
838,llama3-70b,0.6574824830769642,,0.0234260784922679
839,llama3-70b,,,
840,llama3-70b,0.4083420782895098,0.6693683063350192,0.5747357893048544
841,llama3-70b,0.3746416170017114,,
842,llama3-70b,,,0.3895121401913494
843,llama3-70b,0.48701708694266,0.4835376433095651,
844,llama3-70b,,0.5119218507050595,
845,llama3-70b,,0.5159749121960573,
846,llama3-70b,,,
847,llama3-70b,,0.4081594996476676,
848,llama3-70b,0.6114408429861703,,0.4102893197916966
849,llama3-70b,,,0.3936988605386519
850,llama3-70b,0.4828461207105604,,0.484259268808173
851,llama3-70b,,0.4380466947394993,
852,llama3-70b,,,0.4306219113251278
853,llama3-70b,,,
854,llama3-70b,0.6084663027208489,,
855,llama3-70b,0.3500233174277259,,
856,llama3-70b,0.3445610023853321,0.3928072082476359,
857,llama3-70b,,0.5750970069049681,0.5633091345480146
858,llama3-70b,0.4515799055882766,,0.4111623915704508
859,llama3-70b,,0.4859482885623972,0.4456031282012156
860,llama3-70b,0.424362801060829,0.7337867460969476,
861,llama3-70b,,,0.4707887692621015
862,llama3-70b,0.1496807823117918,,0.6549844555831597
863,llama3-70b,0.3071700654599526,0.5817749552240914,0.3245265458240683
864,llama3-70b,0.1275480852363577,,
865,llama3-70b,,0.5458139771096862,
866,llama3-70b,0.4791054407480382,,
867,llama3-70b,,,
868,llama3-70b,0.532635743163011,0.531604056724243,0.531604056724243
869,llama3-70b,0.9700476441531126,,0.9822962944692428
870,llama3-70b,,,0.7362294837450517
871,llama3-70b,0.6305889797792923,0.5372122485505494,
872,llama3-70b,0.6083048606235605,0.4888686067176438,0.4811035142029806
873,llama3-70b,0.7223886442747767,,0.6015511188014703
874,llama3-70b,,0.4568160416043266,
875,llama3-70b,0.389984783323736,,
876,llama3-70b,0.4555871672759819,0.3899317476700458,0.504243707151613
877,llama3-70b,,0.5288946542973605,
878,llama3-70b,,0.5396070016450245,
879,llama3-70b,,,
880,llama3-70b,,,0.515208993293653
881,llama3-70b,,0.6171285548029866,0.6706810593920116
882,llama3-70b,,,
883,llama3-70b,0.9957785075209538,0.9957785075209538,
884,llama3-70b,,,0.4623519743191773
885,llama3-70b,,0.4998715703780899,0.354234972101734
886,llama3-70b,,0.3741977057520827,
887,llama3-70b,,,
888,llama3-70b,,,0.5909490732028988
889,llama3-70b,0.9790338123143052,0.9790338123143052,
890,llama3-70b,,,
891,llama3-70b,0.478684303164499,,
892,llama3-70b,,0.17471118504907,0.1838852551470014
893,llama3-70b,0.9522818648511104,,
894,llama3-70b,,,
895,llama3-70b,0.7301226054059947,0.4983178374433099,0.6041173784528473
896,llama3-70b,,,
897,llama3-70b,,,
898,llama3-70b,0.5896324038316128,,
899,llama3-70b,0.13676182573729,,
900,llama3-70b,,,0.5177988558860961
901,llama3-70b,0.6171560775430042,,0.5901514098342718
902,llama3-70b,,0.4844875290209522,
903,llama3-70b,0.7152820023191395,0.7075939743919163,
904,llama3-70b,,0.1325836526469029,
905,llama3-70b,,0.3622176075891537,0.2764215429061846
906,llama3-70b,,0.6111358508324869,0.4884443025352553
907,llama3-70b,0.5197289480515164,0.5421189475679524,
908,llama3-70b,,,
909,llama3-70b,0.6542639644632199,0.4468792578393125,0.3651690293252313
910,llama3-70b,,,
911,llama3-70b,,,
912,llama3-70b,0.4736855062250854,,0.5225409604181755
913,llama3-70b,,0.3728089682700077,0.3770461202328228
914,llama3-70b,0.3464599432196407,0.4318448780795855,
915,llama3-70b,,0.5634706319549871,0.5136323362491776
916,llama3-70b,,,
917,llama3-70b,,0.3160083260480832,
918,llama3-70b,,,0.7296491979356422
919,llama3-70b,,,
920,llama3-70b,,,0.3316367459399207
921,llama3-70b,,,
922,llama3-70b,,0.3236349646261878,0.7300528546855823
923,llama3-70b,,,
924,llama3-70b,0.5944422394696195,0.4076246333280764,
925,llama3-70b,,0.5626107376118525,
926,llama3-70b,0.7462904943783681,0.5976806451647565,
927,llama3-70b,,,
928,mistral,,0.4575854112081053,0.5144912746107164
929,mistral,,,
930,mistral,0.4555682714921898,0.4674652851443586,
931,mistral,,,
932,mistral,,,
933,mistral,,,0.3378244098627214
934,mistral,,,0.4467290467748254
935,mistral,0.3929361501727507,0.348838897564398,
936,mistral,,0.4995212165567998,
937,mistral,0.1873903756970615,,
938,mistral,,0.541365079701088,0.1632737837193533
939,mistral,0.5970825501355926,0.4502335390380105,
940,mistral,0.3604170531360557,,0.4216060025886528
941,mistral,,,
942,mistral,0.598833281140079,,
943,mistral,0.3325265551876277,,
944,mistral,,,
945,mistral,,0.6506188553556178,
946,mistral,0.1900601072494438,,0.3704040455581742
947,mistral,0.4442495940644184,0.3519964745172992,
948,mistral,0.3912689170343242,0.6600841719793107,
949,mistral,,0.2971732246812978,
950,mistral,,,0.5823355555858323
951,mistral,,0.2706587535937381,
952,mistral,0.4010278452980421,,
953,mistral,0.4095066393819773,,
954,mistral,0.3739491411038712,0.4072108434921105,0.3574420608948596
955,mistral,,0.469956393042825,
956,mistral,0.3646987758378787,0.1671086372598624,0.3664122247419478
957,mistral,,,
958,mistral,,0.3711080172002153,0.4614946766486908
959,mistral,0.384362108934587,,0.5156547098919477
960,mistral,0.3304898502364732,0.3474114864279184,0.4153110687674178
961,mistral,0.4415608832633861,0.3623171278164187,0.4020961243925154
962,mistral,0.3553528859585799,0.3752727842164958,
963,mistral,0.5132871677099317,,0.4616192152859207
964,mistral,0.9023040702721352,0.4375936177703747,
965,mistral,0.4766719485753294,0.5524715257144527,0.4627368295487383
966,mistral,0.2693290216839349,,0.3500630192276052
967,mistral,,0.650522235316084,
968,mistral,,0.4691328422969834,
969,mistral,,,
970,mistral,,,
971,mistral,0.4639678765357485,,0.4611877320414833
972,mistral,,0.5422319498631858,0.5659446696055255
973,mistral,,,0.6645181643075175
974,mistral,0.4291656076557507,0.4857967484269304,
975,mistral,0.3813574424618134,,
976,mistral,0.1131425894736316,0.1739807003544136,0.6191210337687433
977,mistral,,,0.4796380288097742
978,mistral,,0.6734082145654593,0.4684236329831593
979,mistral,,0.3273232892365028,0.430901256056527
980,mistral,0.3234107976314567,0.4678978556937748,0.5448264034004633
981,mistral,0.4155559121644447,0.4607350185371186,0.5535319224383273
982,mistral,,,0.7367331145449398
983,mistral,0.3934814731338859,,
984,mistral,,,
985,mistral,0.6076271416257498,,0.4708907074758026
986,mistral,,0.4542796708583456,
987,mistral,,,0.4872519303339638
988,mistral,,,
989,mistral,,0.2105250092649073,
990,mistral,0.4770932456428949,,0.657309060314449
991,mistral,0.4092523289157055,0.4826811167434917,0.4415510766315883
992,mistral,,,
993,mistral,0.4252343306650239,0.3912632312642293,0.4581666371459046
994,mistral,0.6018060049029698,,0.7169722705188055
995,mistral,0.4685257823144095,,
996,mistral,0.5155351436302787,0.5216819738321644,0.5318457242157782
997,mistral,0.9526067701549088,0.6015310412092691,0.5852268084732125
998,mistral,,0.4330831939433907,0.4843551476617116
999,mistral,0.5759142159845987,0.4204234073660791,0.5469698735470536
1000,mistral,0.3496184917001746,0.5616311921568624,
1001,mistral,0.4247154929220174,,
1002,mistral,,0.5130068102694544,
1003,mistral,0.9251477047021104,,0.5366323148574135
1004,mistral,0.6887837093084483,0.5498224858720477,
1005,mistral,,,
1006,mistral,0.3757666218955103,0.5518127832146696,
1007,mistral,0.4684279405385234,0.4964438171876839,
1008,mistral,0.4016106868832535,0.3960833077615879,0.5877375936053952
1009,mistral,0.4622080605083981,,0.3572547617034066
1010,mistral,0.4367988986463512,0.319184574161389,0.7062622082570325
1011,mistral,,0.9125209363171608,
1012,mistral,0.4534758941455841,,
1013,mistral,,0.3773817751639856,
1014,mistral,,0.3941722144386963,0.495936223409501
1015,mistral,,0.4911538012054707,
1016,mistral,,,
1017,mistral,0.4389456886537369,,
1018,mistral,0.236150178013742,,0.4383208364985179
1019,mistral,0.4269508127284697,0.4618144824512366,0.3681510425190449
1020,mistral,0.6899601211939994,,0.4464744589461543
1021,mistral,,0.4526898869306702,0.4385068523516343
1022,mistral,,,
1023,mistral,0.1876514609929013,,
1024,mistral,,,
1025,mistral,,0.5720265510383573,0.364037849671056
1026,mistral,,,
1027,mistral,0.9830818182634548,,
1028,mistral,,,0.4595640170202077
1029,mistral,,,
1030,mistral,0.4573076786471441,0.4000694516079827,0.4501457673803579
1031,mistral,,0.4151709493756894,0.47156903969212
1032,mistral,,0.3109207189767904,0.4030468371488339
1033,mistral,,,
1034,mistral,0.4715895382215899,,
1035,mistral,,0.3861793206893844,
1036,mistral,0.3667794920849004,,
1037,mistral,0.4878393829573289,0.7689575383607928,0.3237877249652992
1038,mistral,0.4806689587857746,0.517960596916907,0.4699348868577302
1039,mistral,0.4332022519059801,0.4788555352723064,0.4785098772526801
1040,mistral,0.3826583634843522,,0.4220829969828813
1041,mistral,0.727987787955741,0.0015988265394377,
1042,mistral,0.5254796240314366,,0.4055166291858783
1043,mistral,0.4999925604993936,0.5099730752888219,0.4648932802300092
1044,mistral,,,
1045,mistral,,0.9757794694609876,0.610561610879271
1046,mistral,0.368946584889232,0.2566207130361355,0.29516473971213
1047,mistral,,0.4781423228474304,0.4842652724343012
1048,mistral,0.3397888456649872,0.5941316687452133,
1049,mistral,,,0.4571541360625081
1050,mistral,0.5021625167288889,,
1051,mistral,0.2150467731000022,,
1052,mistral,0.3789103132027388,,0.5117596635281048
1053,mistral,0.4045620182371293,0.4044831179804271,0.3742810407284641
1054,mistral,0.4279137799634034,0.3302562148160251,0.7832746198505804
1055,mistral,0.2753764867219068,,0.464218344564033
1056,mistral,,0.3133984800689963,0.3299738322170548
1057,mistral,0.4070425708894741,,0.423163692985113
1058,mistral,,0.5336905767989817,
1059,mistral,0.4472208718254281,0.3319631152683667,
1060,mistral,0.4825333786831733,0.2938654297053398,0.5642942035891818
1061,mistral,,,0.4493051103994609
1062,mistral,0.7113874098815272,,
1063,mistral,,0.4969580365786349,
1064,mistral,,,0.95143779607825
1065,mistral,,0.330790198048086,0.4458293151516668
1066,mistral,,,
1067,mistral,0.4005212175621728,0.861272517570881,0.0240250082926692
1068,mistral,0.144423314674155,0.4661476930302359,
1069,mistral,0.4746880521122684,0.0482123461443809,0.5912779553372919
1070,mistral,,0.3180486277854877,0.3974487093418941
1071,mistral,,0.373051124733855,
1072,mistral,0.5710842242058718,,0.5095823953664238
1073,mistral,0.5048019872996294,0.512594544367199,0.4017414723751322
1074,mistral,,,
1075,mistral,,,0.3994713368368772
1076,mistral,0.4687785380960456,0.5133704569377182,0.3786910855425742
1077,mistral,,0.5268033654341234,
1078,mistral,0.5533237210946402,0.5449815710260637,0.57793547197727
1079,mistral,,,
1080,mistral,,,0.3456851804125588
1081,mistral,,,0.3718158598179084
1082,mistral,0.4746333538304476,0.3956820351443358,0.4805679436766765
1083,mistral,,0.3607574591420661,
1084,mistral,,0.4172089197596743,0.5821756074682758
1085,mistral,0.4609408349160081,,
1086,mistral,0.7185945106350049,,0.5932077647632927
1087,mistral,0.3736281413324648,,0.1750418732013949
1088,mistral,,,0.4806572594563617
1089,mistral,,0.6999748295226854,0.4962997791384366
1090,mistral,0.5883737197915363,,
